中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,52 Mbps,6686 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,377 Mbps,48332 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,18 ms,65 Mbps,8331 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,39 ms,864 Mbps,110592 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,311 Mbps,39833 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,696 Mbps,89088 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,24 ms,864 Mbps,110592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1568 Mbps,200704 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,21 ms,1352 Mbps,173056 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,644 Mbps,82432 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,277 Mbps,35532 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,15 ms,696 Mbps,89190 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1144 Mbps,146432 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,13 ms,720 Mbps,92262 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,325 Mbps,41676 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,70 ms,1024 Mbps,131072 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,2 ms,20 Mbps,2660 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,93 ms,368 Mbps,47206 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,42 ms,68 Mbps,8709 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,90 ms,37 Mbps,4773 kB/s
47.89.182.61,443,47.251.149.54,US,San Jose,隧道,73 ms,2 Mbps,268 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,149 ms,29 Mbps,3808 kB/s
130.162.186.144,443,2a0b:21c0:100a:1b3:0:f780:eed4:58ef,DE,Frankfurt,隧道,157 ms,27 Mbps,3509 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,58 ms,352 Mbps,45158 kB/s
47.254.42.167,443,47.251.149.52,US,San Jose,隧道,39 ms,5 Mbps,707 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,121 ms,172 Mbps,22118 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,120 Mbps,15360 kB/s
152.70.63.241,443,2a0b:21c0:1007:1ca:0:ab82:c429:4478,DE,Frankfurt,隧道,157 ms,86 Mbps,11059 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,136 Mbps,17408 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,30 ms,86 Mbps,11059 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,133 ms,38 Mbps,4991 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,37 Mbps,4840 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:382,US,Los Angeles,隧道,89 ms,47 Mbps,6132 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,115 ms,112 Mbps,14336 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,155 ms,59 Mbps,7585 kB/s
132.226.207.11,443,2606:f240:f00:46c4:0:450a:1bde:bc0c,US,Frankfurt,隧道,156 ms,77 Mbps,9945 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,131 ms,146 Mbps,18739 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,130 ms,126 Mbps,16179 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,147 ms,0 Mbps,35 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,228 ms,39 Mbps,5019 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,62 ms,491 Mbps,62873 kB/s
192.9.158.188,443,2a09:bac5:6447:1232::1d0:5e,US,San Jose,隧道,91 ms,228 Mbps,29286 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,101 Mbps,13004 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,104 Mbps,13312 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,149 ms,102 Mbps,13107 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,144 ms,48 Mbps,6211 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,131 ms,144 Mbps,18432 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,149 ms,23 Mbps,3031 kB/s
47.90.228.243,443,47.90.228.243,US,Ashburn,中转,86 ms,11 Mbps,1447 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,30 Mbps,3912 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,240 ms,123 Mbps,15769 kB/s
144.22.252.124,443,144.22.252.124,BR,S
