中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,109 ms,43 Mbps,5608 kB/s
158.101.178.191,443,2a0b:21c0:1007:1c9:0:dd1f:155c:96a2,DE,Frankfurt,隧道,209 ms,177 Mbps,22732 kB/s
141.147.87.255,443,2a0b:21c0:100a:1fa:0:697d:7808:446e,DE,Frankfurt,隧道,205 ms,109 Mbps,14028 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,98 ms,50 Mbps,6416 kB/s
143.47.189.82,443,2a0b:21c0:1007:ca:0:71a:4d41:a18f,DE,Frankfurt,隧道,108 ms,197 Mbps,25292 kB/s
130.162.173.17,443,2a0b:21c0:1007:cb:0:2c63:e3d1:9906,DE,Frankfurt,隧道,111 ms,172 Mbps,22016 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,169 ms,63 Mbps,8079 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,43 Mbps,5554 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,91 ms,280 Mbps,35840 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,181 ms,3 Mbps,434 kB/s
129.151.104.245,443,129.151.104.245,CL,Santiago,中转,127 ms,44 Mbps,5676 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,30 Mbps,3952 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,191 ms,77 Mbps,9932 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,347 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,170 ms,92 Mbps,11878 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,178 Mbps,22835 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,171 ms,42 Mbps,5434 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,194 ms,73 Mbps,9460 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,109 ms,69 Mbps,8847 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,129 ms,188 Mbps,24166 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,203 ms,75 Mbps,9647 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,84 Mbps,10752 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,113 ms,39 Mbps,4995 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,282 ms,62 Mbps,7964 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,170 ms,106 Mbps,13619 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,170 ms,58 Mbps,7483 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,220 ms,55 Mbps,7098 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,213 ms,67 Mbps,8582 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,205 ms,35 Mbps,4502 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,283 ms,37 Mbps,4833 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,218 ms,8 Mbps,1130 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,217 ms,60 Mbps,7771 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,197 ms,36 Mbps,4648 kB/s
149.129.8.215,443,47.88.8.186,3 Mbps,463 kB/s
47.254.87.121,,,隧道,0 ms,null Mbps,null kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,221 ms,30 Mbps,3914 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,213 ms,58 Mbps,7465 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,215 ms,2 Mbps,337 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,193 ms,22 Mbps,2821 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,247 ms,30 Mbps,3956 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,229 ms,33 Mbps,4303 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,167 ms,94 Mbps,12083 kB/s
167.179.27.92,443,167.179.35.26,US,San Jose,隧道,170 ms,1 Mbps,181 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:3,US,San Jose,隧道,52 ms,176 Mbps,22630 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,60 ms,386 Mbps,49459 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,182 ms,402 Mbps,51507 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,103 ms,25 Mbps,3239 kB/s
141.144.241.117,443,2a0b:21c0:100a:1b7:0:d326:39fe:a7c9,DE,Frankfurt,隧道,110 ms,101 Mbps,13004 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,39 Mbps,5075 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,176 Mbps,22528 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,158 ms,181 Mbps,23244 kB/s
141.147.87.252,443,2a0b:21c0:1007:1c7:0:db92:c45c:5d79,DE,Frankfurt,隧道,111 ms,128 Mbps,16384 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,191 ms,39 Mbps,5012 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,216 ms,62 Mbps,7938 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,194 ms,77 Mbps,9932 kB/s
138.2.84.189,443,104.28.254.47,SG,Singapore,隧道,425 ms,66 Mbps,8468 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,340 ms,57 Mbps,7367 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,190 ms,32 Mbps,4165 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,283 ms,24 Mbps,3166 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,0 ms,30 Mbps,3917 kB/s
