中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,518 Mbps,66355 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,229 Mbps,29388 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,144 ms,45 Mbps,5835 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,284 Mbps,36352 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:8c,US,San Jose,隧道,74 ms,172 Mbps,22118 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,18 ms,116 Mbps,14950 kB/s
138.2.141.191,443,2a0b:21c0:100a:1f9:0:7345:8108:1e53,DE,Frankfurt,隧道,88 ms,102 Mbps,13107 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,324 Mbps,41574 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,280 Mbps,35942 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,69 ms,296 Mbps,37888 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,211 Mbps,27033 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,221 Mbps,28364 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,316 Mbps,40448 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,98 ms,377 Mbps,48332 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,72 ms,284 Mbps,36352 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,283 Mbps,36249 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,70 ms,304 Mbps,39014 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,40 ms,26 Mbps,3352 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,44 Mbps,5645 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,204 Mbps,26214 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,240 Mbps,30822 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,28 ms,677 Mbps,86732 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,89 ms,33 Mbps,4328 kB/s
144.21.42.241,443,2a0b:21c0:100a:1b0:0:61ff:f4b5:51fc,DE,Frankfurt,隧道,90 ms,129 Mbps,16588 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,270 Mbps,34611 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,260 Mbps,33382 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,212 Mbps,27136 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,244 Mbps,31334 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,111 ms,114 Mbps,14643 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,97 ms,36 Mbps,4720 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,44 Mbps,5692 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,157 ms,119 Mbps,15257 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,87 ms,119 Mbps,15257 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,63 ms,320 Mbps,41062 kB/s
144.22.252.124,443,144.22.252.124,BR,S
