中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,33 ms,576 Mbps,73830 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,20 ms,579 Mbps,74137 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,126 Mbps,16179 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,41 ms,306 Mbps,39219 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,666 Mbps,85299 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,432 Mbps,55398 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,134 ms,125 Mbps,16076 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,9 ms,372 Mbps,47616 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,28 ms,566 Mbps,72499 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,203 Mbps,26009 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,13 ms,675 Mbps,86425 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,50 ms,816 Mbps,104448 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,5 Mbps,680 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,334 Mbps,42803 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,920 Mbps,117760 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,77 ms,345 Mbps,44236 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,108 Mbps,13824 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,132 ms,4 Mbps,628 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,16 ms,2112 Mbps,270336 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,180 ms,1 Mbps,160 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,92 ms,46 Mbps,6010 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,30 ms,431 Mbps,55193 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,41 Mbps,5287 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,179 ms,114 Mbps,14643 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,170 Mbps,21811 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,29 ms,832 Mbps,106496 kB/s
152.70.52.238,443,2a0b:21c0:1007:c9:0:9571:3775:8c01,DE,Frankfurt,隧道,176 ms,122 Mbps,15667 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,184 ms,45 Mbps,5792 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,155 ms,85 Mbps,10956 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,175 ms,38 Mbps,4942 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,180 ms,38 Mbps,4877 kB/s
158.101.210.213,443,2a0b:21c0:100a:1b7:0:9402:d4e3:8dc5,DE,Frankfurt,隧道,185 ms,96 Mbps,12390 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,308 ms,856 Mbps,109568 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,155 ms,36 Mbps,4647 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,155 ms,125 Mbps,16076 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,158 ms,123 Mbps,15769 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,103 ms,47 Mbps,6052 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,226 Mbps,28979 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,187 ms,3 Mbps,395 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,93 ms,18 Mbps,2419 kB/s
130.162.144.191,443,2a09:bac5:4752:1a14::299:3,KR,Seoul,隧道,151 ms,5 Mbps,738 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,150 ms,132 Mbps,16896 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,159 ms,34 Mbps,4361 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,152 ms,12 Mbps,1537 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,195 ms,141 Mbps,18124 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1920 Mbps,245760 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,175 ms,102 Mbps,13107 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,143 Mbps,18329 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,141 ms,41 Mbps,5321 kB/s
130.162.170.56,443,2606:f240:f00:6acf:0:a6f4:7f65:1ab7,US,Frankfurt,隧道,166 ms,116 Mbps,14950 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,78 ms,45 Mbps,5886 kB/s
141.147.107.229,443,2a0b:21c0:100a:1b5:0:4c73:f13a:c1b0,DE,Frankfurt,隧道,178 ms,128 Mbps,16486 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,153 ms,4 Mbps,530 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,192 ms,103 Mbps,13209 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,204 ms,50 Mbps,6520 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,184 ms,0 Mbps,7 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,80 ms,25 Mbps,3323 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,144 ms,142 Mbps,18227 kB/s
8.219.120.63,443,8.222.240.96,SG,Singapore,隧道,187 ms,51 Mbps,6570 kB/s
144.22.252.124,443,144.22.252.124,BR,S
