中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,288 Mbps,36966 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,513 Mbps,65740 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,65 ms,160 Mbps,20480 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,84 Mbps,10752 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,12 ms,604 Mbps,77414 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,464 Mbps,59392 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,3 Mbps,443 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,25 ms,712 Mbps,91136 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,269 Mbps,34508 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,72 ms,66 Mbps,8474 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,204 Mbps,26112 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,28 ms,642 Mbps,82227 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,91 ms,299 Mbps,38297 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,45 ms,62 Mbps,7955 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,186 Mbps,23859 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,264 Mbps,33894 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,68 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,303 Mbps,38809 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,282 Mbps,36147 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,136 Mbps,17510 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,88 ms,229 Mbps,29388 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,46 Mbps,5978 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,342 Mbps,43827 kB/s
141.147.73.148,443,141.147.73.148,GB,London,中转,85 ms,258 Mbps,33075 kB/s
35.230.79.26,443,34.168.81.122,US,Seattle,隧道,69 ms,313 Mbps,40140 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,67 ms,338 Mbps,43315 kB/s
141.147.84.127,443,2a0b:21c0:100a:1b5:0:34fc:8210:a9f2,DE,Frankfurt,隧道,101 ms,112 Mbps,14438 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,244 ms,209 Mbps,26828 kB/s
35.197.23.75,443,34.168.81.122,US,Seattle,隧道,71 ms,300 Mbps,38400 kB/s
138.3.254.39,443,138.3.254.39,199 Mbps,25497 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,200 Mbps,25702 kB/s
152.67.44.30,443,152.67.44.30,BR,S
