中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,660 Mbps,84582 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,55 ms,319 Mbps,40857 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,52 ms,450 Mbps,57651 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,511 Mbps,65433 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,508 Mbps,65126 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1040 Mbps,133120 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,944 Mbps,120832 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,31 Mbps,4058 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,419 Mbps,53657 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,265 Mbps,33996 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,54 ms,261 Mbps,33484 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,458 Mbps,58675 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,412 Mbps,52838 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,58 ms,300 Mbps,38502 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,216 Mbps,27648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,176 Mbps,22630 kB/s
141.147.117.4,443,2a0b:21c0:100a:1b2:0:5d67:8afb:6b87,DE,Frankfurt,隧道,109 ms,195 Mbps,24985 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,192 Mbps,24576 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,120 ms,45 Mbps,5784 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,42 Mbps,5420 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,44 Mbps,5663 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,34 Mbps,4420 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,5 Mbps,695 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,162 ms,36 Mbps,4670 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,162 ms,133 Mbps,17100 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,158 ms,1 Mbps,181 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,173 ms,105 Mbps,13516 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,42 Mbps,5478 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,41 Mbps,5278 kB/s
158.101.130.149,443,2602:ffe4:407:20da:0:75cc:e3df:fd8,SG,Singapore,隧道,219 ms,84 Mbps,10854 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,34 Mbps,4452 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,199 ms,80 Mbps,10342 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,232 ms,1 Mbps,146 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,132 ms,0 Mbps,40 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,195 ms,0 Mbps,2 kB/s
