中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,256 Mbps,32870 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,29 ms,629 Mbps,80588 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,252 Mbps,32256 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,292 Mbps,37478 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,73 ms,308 Mbps,39424 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,49 Mbps,6389 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,7 Mbps,968 kB/s
143.47.176.209,443,2a0b:21c0:100a:1b4:0:b68:c88b:b4c4,DE,Frankfurt,隧道,89 ms,237 Mbps,30412 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,157 Mbps,20172 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,61 ms,331 Mbps,42393 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,330 Mbps,42291 kB/s
35.197.23.75,443,34.168.0.3,US,Seattle,隧道,67 ms,340 Mbps,43520 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,716 Mbps,91750 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,84 ms,41 Mbps,5295 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:d5,US,Los Angeles,隧道,67 ms,61 Mbps,7821 kB/s
141.144.239.7,443,2a0b:21c0:100a:1b6:0:6ac4:dc48:1f77,DE,Frankfurt,隧道,90 ms,130 Mbps,16691 kB/s
193.123.191.88,443,2a0b:21c0:1007:ca:0:7387:4bb4:3d11,DE,Frankfurt,隧道,96 ms,206 Mbps,26419 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,72 ms,7 Mbps,908 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,188 ms,260 Mbps,33382 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,302 Mbps,38707 kB/s
35.230.79.26,443,34.168.0.3,US,Seattle,隧道,87 ms,311 Mbps,39833 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,294 Mbps,37683 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,200 Mbps,25702 kB/s
144.22.252.124,443,144.22.252.124,BR,S
