中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,345 Mbps,44236 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:57,US,Los Angeles,隧道,24 ms,65 Mbps,8345 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,40 ms,572 Mbps,73216 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,28 ms,38 Mbps,4868 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,25 ms,1064 Mbps,136192 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,44 ms,582 Mbps,74547 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,383 Mbps,49049 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,661 Mbps,84684 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,44 ms,74 Mbps,9493 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,511 Mbps,65433 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,49 ms,565 Mbps,72396 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,39 ms,311 Mbps,39833 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:ac,US,Los Angeles,隧道,35 ms,53 Mbps,6838 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,372 Mbps,47616 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,79 ms,421 Mbps,53964 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,23 ms,471 Mbps,60313 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,220 Mbps,28160 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,23 ms,67 Mbps,8656 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,151 ms,151 Mbps,19353 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,33 ms,848 Mbps,108544 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,137 ms,140 Mbps,18022 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,67 ms,745 Mbps,95436 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,63 ms,34 Mbps,4444 kB/s
141.144.199.182,443,2606:f240:f00:2be4:0:2a47:21f9:2321,US,Frankfurt,隧道,154 ms,130 Mbps,16691 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,75 ms,22 Mbps,2839 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,158 ms,125 Mbps,16076 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,26 ms,59 Mbps,7568 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,134 ms,39 Mbps,5117 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,135 ms,152 Mbps,19456 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,137 ms,139 Mbps,17817 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,180 Mbps,23142 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,163 ms,96 Mbps,12390 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,155 Mbps,19865 kB/s
