中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,302 Mbps,38707 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,560 Mbps,71680 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,49 ms,525 Mbps,67276 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,331 Mbps,42393 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,64 ms,568 Mbps,72806 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,34 ms,182 Mbps,23347 kB/s
129.146.7.98,443,2a09:bac5:60e9:1173::1bd:f1,US,Los Angeles,隧道,71 ms,76 Mbps,9768 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,5 ms,53 Mbps,6890 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,70 ms,350 Mbps,44851 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,71 ms,280 Mbps,35942 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,97 ms,98 Mbps,12595 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,73 ms,42 Mbps,5424 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,42 Mbps,5497 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,49 ms,496 Mbps,63488 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,303 Mbps,38809 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,81 ms,282 Mbps,36147 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,78 ms,45 Mbps,5851 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,220 Mbps,28262 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,83 ms,302 Mbps,38707 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,515 Mbps,65945 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,232 Mbps,29798 kB/s
43.153.80.208,443,43.153.80.208,394 Mbps,50483 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,121 ms,224 Mbps,28774 kB/s
129.153.126.67,443,2a09:bac5:60eb:183c::26a:2a,US,Los Angeles,隧道,68 ms,36 Mbps,4723 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,258 Mbps,33075 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,69 ms,298 Mbps,38195 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,66 ms,452 Mbps,57856 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,91 ms,319 Mbps,40857 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,256 Mbps,32768 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,87 ms,223 Mbps,28569 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,221 Mbps,28364 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,253 Mbps,32460 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,75 ms,108 Mbps,13824 kB/s
144.21.37.87,443,2a0b:21c0:100a:1b6:0:2818:d7b0:aa6c,DE,Frankfurt,隧道,99 ms,141 Mbps,18124 kB/s
129.146.134.77,443,2a09:bac1:76a0:e18::c:357,US,Los Angeles,隧道,65 ms,44 Mbps,5679 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,93 ms,324 Mbps,41574 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,108 ms,124 Mbps,15872 kB/s
129.146.46.164,443,129.146.46.164,304 Mbps,39014 kB/s
144.22.252.124,443,144.22.252.124,BR,S
