中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,66 ms,352 Mbps,45056 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,493 Mbps,63180 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ea,US,Los Angeles,隧道,72 ms,73 Mbps,9389 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,20 ms,337 Mbps,43212 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,61 ms,302 Mbps,38707 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,290 Mbps,37171 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,662 Mbps,84787 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,624 Mbps,79872 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,324 Mbps,41472 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,76 ms,276 Mbps,35328 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,188 Mbps,24166 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,245 Mbps,31436 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,100 ms,293 Mbps,37580 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,42 Mbps,5430 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,288 Mbps,36864 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,123 ms,360 Mbps,46182 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,81 ms,43 Mbps,5597 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,134 ms,221 Mbps,28364 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,94 ms,223 Mbps,28569 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,301 Mbps,38604 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,40 Mbps,5194 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,208 Mbps,26624 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,65 ms,108 Mbps,13824 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,97 ms,217 Mbps,27852 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,89 ms,235 Mbps,30105 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,7 Mbps,1019 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,158 ms,302 Mbps,38707 kB/s
144.22.252.124,443,144.22.252.124,BR,S
