中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,480 Mbps,61440 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,33 ms,107 Mbps,13721 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,76 ms,304 Mbps,39014 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
193.122.197.111,443,193.122.197.111,US,291 Mbps,37273 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,702 Mbps,89907 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,80 ms,46 Mbps,5970 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,141 ms,61 Mbps,7909 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,124 Mbps,15872 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,68 ms,365 Mbps,46796 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,84 ms,304 Mbps,39014 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,208 Mbps,26624 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,85 ms,218 Mbps,27955 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,126 ms,368 Mbps,47104 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,79 ms,4 Mbps,599 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,205 ms,648 Mbps,82944 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,221 Mbps,28364 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,129 Mbps,16588 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,220 Mbps,28262 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,220 Mbps,28160 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,44 Mbps,5719 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,136 ms,43 Mbps,5554 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,99 Mbps,12697 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,256 Mbps,32870 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,62 ms,365 Mbps,46796 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,106 ms,164 Mbps,21094 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,88 ms,44 Mbps,5681 kB/s
144.21.51.189,443,2a0b:21c0:100a:1b2:0:9b20:4d99:bb74,DE,Frankfurt,隧道,104 ms,104 Mbps,13414 kB/s
141.147.117.20,443,2a0b:21c0:100a:1b4:0:f8a3:1ecf:fa17,DE,Frankfurt,隧道,105 ms,113 Mbps,14540 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,71 ms,38 Mbps,4949 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,320 Mbps,40960 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,113 ms,43 Mbps,5523 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,96 ms,49 Mbps,6314 kB/s
8.218.148.106,443,8.218.148.106,HK,0 Mbps,16 kB/s
129.153.126.67,443,2a09:bac5:60ef:1173::1bd:68,US,Los Angeles,隧道,90 ms,41 Mbps,5305 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,249 Mbps,31948 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,42 ms,238 Mbps,30515 kB/s
140.238.86.228,443,140.238.86.228,GB,London,中转,85 ms,13 Mbps,1777 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,7 Mbps,973 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:10b,US,Los Angeles,隧道,77 ms,45 Mbps,5842 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,105 ms,248 Mbps,31846 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,92 Mbps,11878 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,296 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,80 ms,48 Mbps,6256 kB/s
138.2.229.77,443,138.2.229.77,US,San Jose,中转,183 ms,45 Mbps,5851 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,186 ms,72 Mbps,9311 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,101 ms,49 Mbps,6289 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,188 ms,76 Mbps,9786 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,200 ms,34 Mbps,4445 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,220 ms,31 Mbps,4092 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,40 ms,454 Mbps,58163 kB/s
152.67.44.30,443,152.67.44.30,BR,S
