中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,292 Mbps,37376 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,410 Mbps,52531 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,697 Mbps,89292 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,43 ms,328 Mbps,42086 kB/s
138.2.227.94,443,138.2.227.94,US,San Jose,中转,55 ms,79 Mbps,10137 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,50 ms,1 Mbps,180 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,73 ms,365 Mbps,46796 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,20 ms,1368 Mbps,175104 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,132 ms,707 Mbps,90521 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,58 ms,864 Mbps,110592 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,83 ms,164 Mbps,21094 kB/s
192.9.158.188,443,2a09:bac5:6440:1232::1d0:c3,US,San Jose,隧道,9 ms,223 Mbps,28569 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,2208 Mbps,282624 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,1688 Mbps,216064 kB/s
47.254.42.167,443,47.251.149.54,US,San Jose,隧道,25 ms,7 Mbps,1020 kB/s
35.230.79.26,443,35.230.48.200,US,Seattle,隧道,35 ms,944 Mbps,120832 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,38 ms,1952 Mbps,249856 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,49 ms,2008 Mbps,257024 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,626 Mbps,80179 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,25 ms,55 Mbps,7152 kB/s
35.197.23.75,443,35.230.48.200,US,Seattle,隧道,63 ms,912 Mbps,116736 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,44 ms,236 Mbps,30208 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,83 ms,426 Mbps,54579 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,170 ms,317 Mbps,40652 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,71 ms,281 Mbps,36044 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,42 Mbps,5437 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,83 ms,37 Mbps,4785 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,149 ms,37 Mbps,4835 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,184 Mbps,23654 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,107 Mbps,13721 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,131 ms,118 Mbps,15155 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,189 ms,104 Mbps,13414 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,72 Mbps,9333 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,112 Mbps,14438 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,140 ms,130 Mbps,16691 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,171 ms,84 Mbps,10752 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,111 ms,38 Mbps,4951 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,131 ms,48 Mbps,6161 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,139 ms,94 Mbps,12083 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,222 ms,112 Mbps,14336 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Tokyo,隧道,263 ms,1 Mbps,191 kB/s
144.22.252.124,443,144.22.252.124,BR,S
