中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,35 ms,91 Mbps,11673 kB/s
84.235.173.139,443,2a0b:21c0:100a:1b1:0:fe80:a470:be3,DE,Frankfurt,隧道,106 ms,108 Mbps,13824 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,34 ms,724 Mbps,92672 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,68 ms,58 Mbps,7524 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:60,US,Los Angeles,隧道,54 ms,96 Mbps,12288 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,421 Mbps,53964 kB/s
192.9.138.241,443,192.9.138.241,US,396 Mbps,50790 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,27 ms,374 Mbps,47923 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,58 ms,30 Mbps,3967 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,46 Mbps,5913 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,119 ms,7 Mbps,977 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,447 Mbps,57241 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,23 ms,668 Mbps,85606 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,70 ms,800 Mbps,102400 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,74 ms,46 Mbps,5897 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,197 Mbps,25292 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,400 Mbps,51200 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,52 ms,408 Mbps,52224 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,54 ms,46 Mbps,5982 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,54 ms,373 Mbps,47820 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,57 ms,376 Mbps,48230 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,89 ms,122 Mbps,15667 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,379 Mbps,48537 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,410 Mbps,52531 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,106 ms,201 Mbps,25804 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,88 ms,456 Mbps,58470 kB/s
8.211.38.4,443,2a0b:21c0:100a:1b0:0:1f4a:6af7:aa5e,DE,Frankfurt,隧道,112 ms,114 Mbps,14643 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,184 Mbps,23552 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,183 Mbps,23449 kB/s
141.147.71.54,443,2a0b:21c0:100a:1b1:0:6166:34e5:ce92,DE,Frankfurt,隧道,107 ms,110 Mbps,14131 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,62 ms,436 Mbps,55910 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,100 ms,337 Mbps,43212 kB/s
150.230.144.214,443,2a0b:21c0:1007:c9:0:d83:d99:ecda,DE,Frankfurt,隧道,106 ms,182 Mbps,23347 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,113 ms,45 Mbps,5777 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,92 Mbps,11878 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,108 ms,106 Mbps,13619 kB/s
130.162.163.232,443,2a0b:21c0:1007:1cb:0:9952:3d7e:21ff,DE,Frankfurt,隧道,107 ms,130 Mbps,16691 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,172 Mbps,22118 kB/s
193.123.38.8,443,98.98.156.14,AE,Frankfurt,隧道,106 ms,101 Mbps,13004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,164 Mbps,20992 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,100 Mbps,12902 kB/s
64.110.88.46,443,64.110.88.46,KR,Seoul,中转,181 ms,74 Mbps,9535 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,210 ms,68 Mbps,8756 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,217 ms,70 Mbps,8996 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,217 ms,71 Mbps,9132 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,214 ms,84 Mbps,10854 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,197 ms,5 Mbps,734 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,18 Mbps,2344 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,212 ms,69 Mbps,8874 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,197 ms,9 Mbps,1235 kB/s
192.9.172.26,443,192.9.172.26,AU,Sydney,中转,188 ms,80 Mbps,10342 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,262 ms,62 Mbps,8031 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,206 ms,77 Mbps,9932 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,216 ms,58 Mbps,7455 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,212 ms,66 Mbps,8570 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,217 ms,2 Mbps,291 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,212 ms,67 Mbps,8600 kB/s
146.56.162.25,443,146.56.162.25,KR,Tokyo,中转,179 ms,0 Mbps,101 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,65 ms,17 Mbps,2195 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,22 ms,668 Mbps,85504 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,211 ms,86 Mbps,11059 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,62 ms,375 Mbps,48025 kB/s
8.219.66.156,443,8.219.66.156,SG,Osaka,中转,216 ms,65 Mbps,8439 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,207 ms,2 Mbps,341 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Hong Kong,隧道,207 ms,70 Mbps,8960 kB/s
204.110.220.3,443,204.110.220.175,US,,隧道,67 ms,330 Mbps,42291 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,22 ms,559 Mbps,71577 kB/s
54.203.85.46,443,204.110.220.220,US,,隧道,60 ms,269 Mbps,34508 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,96 ms,508 Mbps,65024 kB/s
