中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,512 Mbps,65638 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,11 ms,55 Mbps,7106 kB/s
129.146.46.164,443,129.146.46.164,US,316 Mbps,40550 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,67 Mbps,8618 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,233 Mbps,29900 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,84 ms,46 Mbps,5972 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,574 Mbps,73523 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,281 Mbps,36044 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:47,US,Los Angeles,隧道,68 ms,50 Mbps,6429 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,99 ms,362 Mbps,46387 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,444 Mbps,56832 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:57,64 Mbps,8235 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,228 Mbps,29286 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,72 ms,377 Mbps,48332 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,221 Mbps,28364 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,458 Mbps,58675 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,227 Mbps,29081 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,94 ms,120 Mbps,15462 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,8 Mbps,1133 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,123 ms,47 Mbps,6142 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,151 Mbps,19353 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,49 Mbps,6372 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,102 ms,249 Mbps,31948 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,76 ms,337 Mbps,43212 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,244 Mbps,31334 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,105 ms,260 Mbps,33280 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,112 ms,43 Mbps,5567 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,184 ms,38 Mbps,4959 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,98 Mbps,12595 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,87 ms,217 Mbps,27852 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,74 ms,304 Mbps,39014 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,90 ms,48 Mbps,6271 kB/s
130.162.47.22,443,2a0b:21c0:100a:1b1:0:64b9:1cd8:3936,DE,Frankfurt,隧道,105 ms,120 Mbps,15360 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,202 Mbps,25907 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,198 ms,86 Mbps,11059 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,94 ms,40 Mbps,5201 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,103 ms,283 Mbps,36249 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,199 ms,71 Mbps,9130 kB/s
144.22.252.124,443,144.22.252.124,BR,S
