中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,7 Mbps,900 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,36 ms,52 Mbps,6756 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,26 ms,53 Mbps,6908 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,57 ms,468 Mbps,60006 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,401 Mbps,51404 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,42 ms,588 Mbps,75264 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,888 Mbps,113664 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,30 ms,787 Mbps,100761 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,604 Mbps,77312 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,152 Mbps,19558 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,429 Mbps,54988 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,518 Mbps,66355 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,61 ms,156 Mbps,20070 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,184 Mbps,23654 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,142 Mbps,18227 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,163 Mbps,20889 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,68 ms,1 Mbps,244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,44 Mbps,5650 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,28 ms,465 Mbps,59596 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,66 ms,7 Mbps,903 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,43 ms,51 Mbps,6579 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,34 ms,81 Mbps,10444 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,47 ms,90 Mbps,11571 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,152 ms,125 Mbps,16076 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,41 Mbps,5336 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,140 ms,133 Mbps,17100 kB/s
141.147.155.67,443,141.147.155.67,JP,Osaka,中转,163 ms,36 Mbps,4727 kB/s
8.219.153.250,443,8.222.207.55,SG,Singapore,隧道,196 ms,77 Mbps,9958 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,200 ms,2 Mbps,383 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,157 ms,61 Mbps,7812 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,148 ms,37 Mbps,4789 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,152 ms,38 Mbps,4916 kB/s
144.21.39.183,443,2a0b:21c0:1007:1ca:0:ee57:be6d:980b,DE,Frankfurt,隧道,164 ms,121 Mbps,15564 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,179 ms,38 Mbps,4883 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,167 ms,39 Mbps,5103 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,193 ms,103 Mbps,13209 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,177 ms,41 Mbps,5333 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,196 ms,124 Mbps,15872 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,151 ms,116 Mbps,14848 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,180 ms,30 Mbps,3967 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,203 ms,96 Mbps,12390 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,190 ms,123 Mbps,15769 kB/s
8.219.166.152,443,8.219.96.61,SG,Singapore,隧道,189 ms,83 Mbps,10649 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,59 ms,323 Mbps,41369 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,170 ms,3 Mbps,445 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,200 ms,92 Mbps,11878 kB/s
141.144.197.5,443,2a0b:21c0:1007:c8:0:2fdf:8c28:7dc7,DE,Frankfurt,隧道,135 ms,128 Mbps,16486 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,138 ms,37 Mbps,4848 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,141 ms,46 Mbps,6015 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,22 ms,65 Mbps,8401 kB/s
8.219.109.221,443,47.245.125.52,SG,Singapore,隧道,227 ms,83 Mbps,10649 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,207 ms,36 Mbps,4701 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,259 ms,73 Mbps,9377 kB/s
168.138.149.17,443,168.138.149.17,BR,S
