中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,239 Mbps,30617 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,46 Mbps,6013 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,87 ms,248 Mbps,31744 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,74 ms,34 Mbps,4440 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,17 ms,59 Mbps,7633 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,184 Mbps,23552 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,376 Mbps,48230 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,590 Mbps,75571 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,60 ms,1 Mbps,191 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,297 Mbps,38092 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,59 ms,622 Mbps,79667 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,74 ms,271 Mbps,34713 kB/s
193.123.56.44,443,2a0b:21c0:1007:c9:0:4bdd:88f3:10de,DE,Frankfurt,隧道,121 ms,192 Mbps,24576 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,236 Mbps,30208 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,165 Mbps,21196 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,516 Mbps,66048 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,272 Mbps,34918 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:367,US,Los Angeles,隧道,64 ms,70 Mbps,9048 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,29 ms,71 Mbps,9146 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,78 ms,8 Mbps,1050 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,232 Mbps,29696 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,271 Mbps,34713 kB/s
158.101.214.74,443,2a0b:21c0:100a:1b4:0:f842:640c:7d5d,DE,Frankfurt,隧道,86 ms,135 Mbps,17305 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,94 ms,538 Mbps,68915 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,172 ms,48 Mbps,6166 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,378 Mbps,48435 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,341 Mbps,43724 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,107 Mbps,13721 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,307 Mbps,39321 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,82 ms,307 Mbps,39321 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,289 Mbps,37068 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,234 Mbps,30003 kB/s
