中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,1168 Mbps,149504 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,30 ms,67 Mbps,8623 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,27 ms,66 Mbps,8566 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,6 Mbps,844 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,268 Mbps,34304 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,427 Mbps,54681 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,63 ms,468 Mbps,60006 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,65 Mbps,8377 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,125 ms,43 Mbps,5520 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,49 ms,475 Mbps,60825 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,42 ms,66 Mbps,8488 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,64 ms,467 Mbps,59801 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,56 ms,577 Mbps,73932 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,427 Mbps,54681 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,484 Mbps,62054 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,118 ms,45 Mbps,5866 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,216 Mbps,27648 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,65 ms,569 Mbps,72908 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,70 Mbps,9023 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,112 ms,34 Mbps,4445 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,134 Mbps,17203 kB/s
141.144.207.131,443,2a0b:21c0:100a:1b7:0:726e:ff71:af9d,DE,Frankfurt,隧道,119 ms,188 Mbps,24166 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,16 Mbps,2107 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,80 ms,413 Mbps,52940 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,41 Mbps,5323 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,112 Mbps,14438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,224 Mbps,28672 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,175 Mbps,22425 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,121 ms,37 Mbps,4838 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,54 ms,320 Mbps,41062 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,57 ms,417 Mbps,53452 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,167 Mbps,21401 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,240 Mbps,30720 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,424 Mbps,54272 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,31 ms,35 Mbps,4483 kB/s
144.22.252.124,443,144.22.252.124,BR,S
