中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,459 Mbps,58777 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,82 ms,329 Mbps,42188 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,23 ms,67 Mbps,8636 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,74 ms,384 Mbps,49152 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,759 Mbps,97177 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,98 Mbps,12595 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,75 ms,357 Mbps,45772 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,371 Mbps,47513 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,384 Mbps,49152 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,45 Mbps,5822 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,226 Mbps,28979 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,204 Mbps,26214 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,251 Mbps,32153 kB/s
129.146.7.98,443,2a09:bac5:60e9:1846::26b:50,US,Los Angeles,隧道,68 ms,64 Mbps,8239 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,245 Mbps,31436 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,47 Mbps,6054 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,365 Mbps,46796 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,48 Mbps,6215 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,94 ms,265 Mbps,33996 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,92 ms,43 Mbps,5565 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,208 Mbps,26726 kB/s
143.47.183.201,443,2a0b:21c0:1007:c8:0:2c8b:1631:6a87,DE,Frankfurt,隧道,99 ms,261 Mbps,33484 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,47 Mbps,6140 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,1 Mbps,201 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,115 Mbps,14745 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,42 Mbps,5390 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,161 ms,136 Mbps,17408 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,192 ms,21 Mbps,2788 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,37 Mbps,4749 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,29 Mbps,3788 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,140 Mbps,17920 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,219 ms,67 Mbps,8590 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,199 ms,75 Mbps,9663 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,294 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,227 ms,0 Mbps,41 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:110,KR,Seoul,隧道,221 ms,68 Mbps,8713 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,235 ms,36 Mbps,4646 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:7a,KR,Seoul,隧道,202 ms,33 Mbps,4264 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,233 ms,0 Mbps,12 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,262 ms,47 Mbps,6032 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,27 Mbps,3514 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,223 ms,24 Mbps,3185 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,193 ms,0 Mbps,17 kB/s
168.138.165.174,443,168.138.165.174,SG,Paris,中转,1026 ms,9 Mbps,1182 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,0 ms,1 Mbps,224 kB/s
