中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,359 Mbps,45977 kB/s
130.162.186.144,443,2a0b:21c0:1007:c7:0:a9cb:fefa:d332,DE,Frankfurt,隧道,93 ms,150 Mbps,19251 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,432 Mbps,55296 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,81 ms,415 Mbps,53145 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,33 ms,674 Mbps,86323 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,42 Mbps,5454 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,281 Mbps,36044 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,354 Mbps,45363 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,251 Mbps,32153 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,78 ms,257 Mbps,32972 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,200 Mbps,25702 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,261 Mbps,33484 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,14 ms,627 Mbps,80281 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,264 Mbps,33792 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,34 ms,720 Mbps,92262 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,71 ms,380 Mbps,48640 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,100 ms,231 Mbps,29593 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:8a,US,Los Angeles,隧道,70 ms,73 Mbps,9396 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,79 ms,384 Mbps,49254 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,87 ms,0 Mbps,103 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,29 ms,63 Mbps,8132 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,86 ms,465 Mbps,59596 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,100 ms,233 Mbps,29900 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,83 ms,363 Mbps,46489 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,97 ms,226 Mbps,28979 kB/s
129.146.254.39,443,129.146.254.39,US,Los Angeles,中转,64 ms,42 Mbps,5489 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,204 Mbps,26112 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,232 Mbps,29798 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,87 ms,43 Mbps,5603 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,90 ms,340 Mbps,43520 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,46 ms,38 Mbps,4958 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,90 ms,39 Mbps,5071 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,83 ms,148 Mbps,18944 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,214 ms,98 Mbps,12595 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,38 ms,928 Mbps,118784 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,105 Mbps,13516 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,27 ms,33 Mbps,4225 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,108 ms,246 Mbps,31539 kB/s
129.159.130.38,443,129.159.130.38,IL,Frankfurt,中转,154 ms,5 Mbps,715 kB/s
138.2.153.27,443,2a0b:21c0:1007:1c7:0:b41e:ff3b:6780,DE,Frankfurt,隧道,133 ms,144 Mbps,18534 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,228 ms,104 Mbps,13414 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,81 ms,254 Mbps,32563 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,25 ms,530 Mbps,67891 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,235 ms,0 Mbps,23 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,248 ms,1 Mbps,180 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,87 ms,320 Mbps,40960 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,317 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,89 ms,8 Mbps,1058 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,211 ms,76 Mbps,9784 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,232 ms,86 Mbps,11059 kB/s
204.110.220.3,443,204.110.220.217,US,,隧道,95 ms,246 Mbps,31539 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,125 ms,109 Mbps,14028 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,113 ms,191 Mbps,24473 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,228 ms,73 Mbps,9348 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,91 ms,2 Mbps,269 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,33 Mbps,4313 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,141 ms,42 Mbps,5398 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,92 ms,287 Mbps,36761 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,224 ms,75 Mbps,9678 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,119 ms,236 Mbps,30208 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,103 ms,20 Mbps,2594 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,195 ms,48 Mbps,6187 kB/s
140.238.40.67,443,140.238.40.67,JP,Tokyo,中转,237 ms,35 Mbps,4517 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,100 ms,218 Mbps,27955 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,107 ms,288 Mbps,36864 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,41 ms,542 Mbps,69427 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,233 ms,1 Mbps,183 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,239 ms,20 Mbps,2617 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,258 ms,58 Mbps,7531 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,234 ms,1 Mbps,140 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,235 ms,6 Mbps,889 kB/s
193.123.81.105,443,193.123.81.105,AE,Zurich,中转,197 ms,46 Mbps,5926 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,115 ms,26 Mbps,3439 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,91 ms,206 Mbps,26419 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,92 ms,198 Mbps,25395 kB/s
192.9.238.179,443,192.9.238.179,US,San Jose,中转,77 ms,43 Mbps,5578 kB/s
8.213.137.24,443,8.213.137.24,SG,,中转,229 ms,58 Mbps,7534 kB/s
132.145.94.80,443,132.145.94.80,KR,,中转,211 ms,80 Mbps,10342 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,134 ms,282 Mbps,36147 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,110 ms,248 Mbps,31744 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,199 ms,82 Mbps,10547 kB/s
141.147.182.199,443,2602:ffe4:407:21d9:0:2490:a73:51fc,SG,Singapore,隧道,235 ms,61 Mbps,7872 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,216 ms,3 Mbps,483 kB/s
158.180.231.216,443,2603:c027:1:5610:e035:d6ae:8635:ee8d,IT,,隧道,138 ms,42 Mbps,5402 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,115 ms,79 Mbps,10137 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,120 ms,97 Mbps,12492 kB/s
47.242.74.110,443,47.242.74.110,HK,Hong Kong,中转,235 ms,0 Mbps,2 kB/s
192.9.250.241,443,192.9.250.241,US,,中转,106 ms,235 Mbps,30105 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,221 Mbps,28364 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,91 ms,112 Mbps,14438 kB/s
54.203.85.46,443,204.110.220.76,US,,隧道,81 ms,215 Mbps,27545 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,0 ms,264 Mbps,33792 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,189 ms,35 Mbps,4587 kB/s
