中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,428 Mbps,54784 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,273 Mbps,35020 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,69 ms,332 Mbps,42496 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,243 Mbps,31129 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,397 Mbps,50892 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,49 ms,76 Mbps,9775 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,128 ms,50 Mbps,6475 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,257 Mbps,32972 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,57 ms,77 Mbps,9961 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,329 Mbps,42188 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,69 ms,309 Mbps,39628 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,67 ms,259 Mbps,33177 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,88 ms,6 Mbps,804 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,63 ms,125 Mbps,16076 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,639 Mbps,81817 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,268 Mbps,34304 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,69 ms,628 Mbps,80486 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,89 ms,45 Mbps,5885 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,80 Mbps,10240 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,64 ms,120 Mbps,15360 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,85 ms,121 Mbps,15564 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,81 ms,296 Mbps,37888 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,71 ms,49 Mbps,6279 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,117 ms,89 Mbps,11468 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,133 ms,246 Mbps,31539 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,251 Mbps,32153 kB/s
132.145.13.197,443,2a0b:21c0:100a:1b7:0:971e:1c0:5f61,DE,Frankfurt,隧道,97 ms,124 Mbps,15872 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,88 ms,235 Mbps,30105 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,81 ms,73 Mbps,9452 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,48 Mbps,6179 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,87 ms,40 Mbps,5235 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,81 ms,44 Mbps,5742 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,80 ms,14 Mbps,1831 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,67 ms,0 Mbps,32 kB/s
138.3.254.39,443,138.3.254.39,212 Mbps,27136 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,230 Mbps,29491 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,50 Mbps,6501 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,111 Mbps,14233 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,81 Mbps,10444 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,179 ms,85 Mbps,10956 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,289 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,213 ms,35 Mbps,4607 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,47 Mbps,6081 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,88 ms,46 Mbps,5963 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,89 ms,71 Mbps,9139 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,104 ms,8 Mbps,1148 kB/s
64.110.101.31,443,2a09:bac1:3b20:b8::252:29,JP,Osaka,隧道,220 ms,29 Mbps,3788 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,182 ms,36 Mbps,4677 kB/s
8.221.137.118,443,8.221.137.118,JP,Osaka,中转,177 ms,4 Mbps,595 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,182 ms,36 Mbps,4664 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,203 ms,60 Mbps,7778 kB/s
158.180.65.13,443,158.180.65.13,KR,Seoul,中转,180 ms,32 Mbps,4124 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,209 ms,32 Mbps,4124 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,105 ms,244 Mbps,31334 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,191 ms,84 Mbps,10854 kB/s
129.153.126.67,443,2a09:bac5:60ee:1173::1bd:e4,US,Los Angeles,隧道,138 ms,16 Mbps,2102 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Osaka,隧道,223 ms,50 Mbps,6483 kB/s
150.230.117.218,443,2a0b:21c0:100a:1b1:0:5eba:158c:f804,DE,Frankfurt,隧道,154 ms,112 Mbps,14336 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,232 ms,0 Mbps,17 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,28 ms,188 Mbps,24064 kB/s
138.2.94.123,443,138.2.94.123,SG,Singapore,中转,236 ms,64 Mbps,8308 kB/s
144.21.36.86,443,2606:f240:f00:5a42:0:2097:8947:dafc,US,Frankfurt,隧道,88 ms,222 Mbps,28467 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,211 ms,31 Mbps,4060 kB/s
103.137.63.3,443,61.224.98.111,TW,,隧道,192 ms,70 Mbps,9005 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,307 ms,30 Mbps,3934 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,216 Mbps,27750 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,243 ms,24 Mbps,3154 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,88 ms,193 Mbps,24780 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,85 ms,240 Mbps,30822 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,39 ms,556 Mbps,71270 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,356 ms,75 Mbps,9670 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,1105 ms,5 Mbps,711 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,87 ms,3 Mbps,426 kB/s
8.209.217.106,443,8.209.217.106,JP,Osaka,中转,164 ms,29 Mbps,3755 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,268 ms,32 Mbps,4132 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,84 ms,189 Mbps,24268 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,88 ms,211 Mbps,27033 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,86 ms,204 Mbps,26112 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,89 ms,228 Mbps,29184 kB/s
54.203.85.46,443,204.110.220.48,US,,隧道,84 ms,219 Mbps,28057 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,89 ms,229 Mbps,29388 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,230 Mbps,29491 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,86 ms,220 Mbps,28262 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,90 ms,220 Mbps,28160 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,102 ms,227 Mbps,29081 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,89 ms,218 Mbps,27955 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,126 Mbps,16179 kB/s
141.145.199.188,,,隧道,0 ms,null Mbps,null kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,229 ms,47 Mbps,6090 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,85 ms,42 Mbps,5489 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,71 ms,44 Mbps,5756 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,33 ms,334 Mbps,42803 kB/s
207.127.94.174,443,207.127.94.174,SE,Oslo,中转,104 ms,50 Mbps,6481 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,100 ms,56 Mbps,7180 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,221 ms,1 Mbps,142 kB/s
152.70.234.188,443,152.70.234.188,KR,Seoul,中转,238 ms,34 Mbps,4465 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,87 ms,38 Mbps,4896 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,86 ms,43 Mbps,5612 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,85 ms,207 Mbps,26521 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:345,US,San Jose,隧道,71 ms,72 Mbps,9334 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,65 ms,48 Mbps,6239 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,77 ms,43 Mbps,5609 kB/s
