中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,15 ms,800 Mbps,102400 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,221 Mbps,28364 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,309 Mbps,39628 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,452 Mbps,57958 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:85,US,Los Angeles,隧道,50 ms,47 Mbps,6109 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,271 Mbps,34713 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,51 ms,524 Mbps,67174 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,38 ms,35 Mbps,4537 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,56 ms,396 Mbps,50790 kB/s
150.230.22.152,443,2606:f240:f00:a683:0:2071:1fe7:115d,US,Frankfurt,隧道,122 ms,189 Mbps,24268 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,436 Mbps,55808 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,557 Mbps,71372 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,89 ms,131 Mbps,16793 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,53 ms,418 Mbps,53555 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,102 ms,160 Mbps,20480 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,114 Mbps,14643 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,904 Mbps,115712 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,115 ms,47 Mbps,6123 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,200 Mbps,25600 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,55 ms,68 Mbps,8707 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,532 Mbps,68198 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,163 ms,89 Mbps,11468 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,130 Mbps,16691 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,57 ms,0 Mbps,9 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,129 ms,153 Mbps,19660 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,115 ms,23 Mbps,3063 kB/s
141.148.241.78,443,2a0b:21c0:1007:1c9:0:629b:4700:af6,DE,Frankfurt,隧道,112 ms,212 Mbps,27238 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,43 ms,34 Mbps,4386 kB/s
152.70.22.175,443,2a0b:21c0:100a:1b5:0:ba78:7ce9:406,DE,Frankfurt,隧道,117 ms,111 Mbps,14233 kB/s
168.138.149.17,443,168.138.149.17,BR,S
