中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,25 ms,59 Mbps,7576 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,52 ms,46 Mbps,6009 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,65 ms,278 Mbps,35635 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,116 ms,270 Mbps,34611 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,61 Mbps,7892 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,96 ms,480 Mbps,61440 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,87 ms,333 Mbps,42700 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,298 Mbps,38195 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,615 Mbps,78745 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,245 Mbps,31436 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,89 ms,334 Mbps,42803 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,146 Mbps,18739 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,85 ms,456 Mbps,58368 kB/s
130.61.23.77,443,130.61.23.77,DE,131 Mbps,16793 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,210 Mbps,26931 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,492 Mbps,63078 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,95 ms,366 Mbps,46899 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,270 Mbps,34611 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,67 ms,44 Mbps,5651 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,256 Mbps,32768 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,81 ms,376 Mbps,48230 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,73 ms,533 Mbps,68300 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,304 Mbps,39014 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,106 ms,258 Mbps,33075 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,107 ms,43 Mbps,5517 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,28 ms,7 Mbps,899 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,116 ms,47 Mbps,6123 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,7 ms,9 Mbps,1160 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,124 Mbps,15974 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,106 ms,41 Mbps,5357 kB/s
152.70.56.137,443,2a0b:21c0:1007:ca:0:abb6:6465:fb58,DE,Frankfurt,隧道,108 ms,230 Mbps,29491 kB/s
141.144.207.214,443,2a0b:21c0:100a:1b1:0:c12d:fe95:4777,DE,Frankfurt,隧道,121 ms,237 Mbps,30412 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,41 Mbps,5286 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,186 ms,40 Mbps,5134 kB/s
158.101.192.178,443,23.236.112.222,DE,Frankfurt,隧道,104 ms,133 Mbps,17100 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,96 ms,26 Mbps,3446 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,106 Mbps,13619 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,258 Mbps,33075 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,106 ms,46 Mbps,5980 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,78 ms,420 Mbps,53760 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,43 Mbps,5597 kB/s
141.144.242.201,443,2606:f240:f00:dd8d:0:ea61:f5cc:1e6d,US,Frankfurt,隧道,102 ms,213 Mbps,27340 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,220 ms,35 Mbps,4579 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,99 ms,40 Mbps,5201 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,31 ms,61 Mbps,7892 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,40 Mbps,5188 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,96 ms,44 Mbps,5702 kB/s
168.138.149.17,443,168.138.149.17,BR,S
