中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,45 ms,673 Mbps,86220 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,65 ms,47 Mbps,6078 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,462 Mbps,59187 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,35 ms,385 Mbps,49356 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,45 ms,627 Mbps,80281 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,38 ms,1008 Mbps,129024 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,561 Mbps,71884 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,85 ms,228 Mbps,29286 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,296 Mbps,37888 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,68 ms,48 Mbps,6155 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,47 ms,584 Mbps,74854 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,55 Mbps,7119 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,23 ms,50 Mbps,6472 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,95 ms,45 Mbps,5880 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,45 ms,576 Mbps,73830 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,81 ms,393 Mbps,50380 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,70 ms,232 Mbps,29798 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,19 ms,766 Mbps,98099 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,31 ms,542 Mbps,69427 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,18 ms,73 Mbps,9360 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,26 ms,770 Mbps,98611 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,70 ms,1 Mbps,161 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,206 Mbps,26419 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,110 ms,21 Mbps,2796 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,138 ms,44 Mbps,5720 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,186 ms,40 Mbps,5147 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,3 Mbps,427 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,133 Mbps,17100 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,137 ms,133 Mbps,17100 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,120 Mbps,15462 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,49 ms,48 Mbps,6199 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,167 ms,134 Mbps,17203 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,178 ms,155 Mbps,19865 kB/s
158.101.210.248,443,2606:f240:f00:dd8d:0:9e2d:5e0d:8589,US,Frankfurt,隧道,151 ms,136 Mbps,17510 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,135 ms,38 Mbps,4867 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,176 ms,81 Mbps,10444 kB/s
141.147.67.4,443,2a0b:21c0:1007:c9:0:fa32:bd8d:e16c,DE,Frankfurt,隧道,159 ms,104 Mbps,13414 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,149 Mbps,19148 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,2 Mbps,373 kB/s
8.219.217.182,443,8.219.142.198,SG,Singapore,隧道,207 ms,77 Mbps,9974 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,16 ms,356 Mbps,45568 kB/s
