中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,85 ms,280 Mbps,35942 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,285 Mbps,36556 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,350 Mbps,44851 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,61 ms,406 Mbps,52019 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,976 Mbps,124928 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,70 ms,724 Mbps,92672 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,56 Mbps,7193 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,21 ms,800 Mbps,102400 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,88 ms,452 Mbps,57958 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,49 Mbps,6286 kB/s
192.9.138.241,443,192.9.138.241,US,419 Mbps,53657 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,30 ms,31 Mbps,4056 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,720 Mbps,92160 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,404 Mbps,51814 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,442 Mbps,56627 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,49 ms,448 Mbps,57446 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,42 Mbps,5411 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,388 Mbps,49766 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,52 Mbps,6731 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,47 Mbps,6048 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,331 Mbps,42393 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,216 Mbps,27750 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,53 ms,427 Mbps,54681 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,395 Mbps,50585 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,406 Mbps,52019 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,163 Mbps,20889 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,176 Mbps,22630 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,186 Mbps,23859 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,140 ms,436 Mbps,55910 kB/s
132.145.252.43,443,2a0b:21c0:1007:c7:0:b901:6ffe:c427,DE,Frankfurt,隧道,110 ms,183 Mbps,23449 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,215 ms,71 Mbps,9209 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,184 Mbps,23552 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,126 Mbps,16179 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,173 ms,171 Mbps,21913 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,171 Mbps,21913 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,206 ms,33 Mbps,4301 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,286 ms,63 Mbps,8162 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,59 ms,285 Mbps,36556 kB/s
144.21.48.255,443,2606:f240:f00:6acf:0:de0d:b2f2:eaaf,US,Frankfurt,隧道,105 ms,169 Mbps,21708 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,214 ms,71 Mbps,9137 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,294 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,107 ms,187 Mbps,23961 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,213 ms,45 Mbps,5858 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,218 ms,64 Mbps,8270 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,210 ms,35 Mbps,4552 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,291 ms,65 Mbps,8407 kB/s
130.162.165.32,443,2a0b:21c0:100a:1b6:0:dab:b3e4:5985,DE,Frankfurt,隧道,122 ms,102 Mbps,13107 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,217 ms,65 Mbps,8416 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,209 ms,50 Mbps,6512 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,197 ms,43 Mbps,5571 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,192 ms,61 Mbps,7858 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,213 ms,2 Mbps,263 kB/s
