中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,16 ms,764 Mbps,97894 kB/s
35.197.23.75,443,34.168.81.122,US,Seattle,隧道,26 ms,896 Mbps,114688 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,1152 Mbps,147456 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,322 Mbps,41267 kB/s
35.230.79.26,443,34.168.81.122,US,Seattle,隧道,24 ms,912 Mbps,116736 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,413 Mbps,52940 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,89 ms,1704 Mbps,218112 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1 Mbps,215 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,96 ms,270 Mbps,34611 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,17 ms,667 Mbps,85401 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,21 ms,896 Mbps,114688 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,172 Mbps,22016 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,66 ms,46 Mbps,5891 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,334 Mbps,42803 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d0:8f,US,San Jose,隧道,89 ms,81 Mbps,10444 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,45 Mbps,5788 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,34 ms,350 Mbps,44851 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,696 Mbps,89190 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,110 Mbps,14131 kB/s
129.153.119.97,443,129.153.119.97,75 Mbps,9720 kB/s
129.153.119.97,,,隧道,0 ms,null Mbps,null kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,93 Mbps,11980 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,39 Mbps,5042 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,155 ms,70 Mbps,9066 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,111 Mbps,14233 kB/s
