中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,102 Mbps,13107 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,14 ms,600 Mbps,76902 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,772 Mbps,98816 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1 ms,76 Mbps,9802 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:fd,US,Los Angeles,隧道,78 ms,69 Mbps,8938 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,192 Mbps,24678 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,1 ms,5 Mbps,752 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,672 Mbps,86016 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,73 ms,320 Mbps,40960 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,44 Mbps,5758 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,275 Mbps,35225 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,76 ms,45 Mbps,5883 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,285 Mbps,36556 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,69 ms,337 Mbps,43212 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,236 Mbps,30310 kB/s
130.61.23.77,443,130.61.23.77,181 Mbps,23244 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,258 Mbps,33075 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,100 ms,303 Mbps,38809 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,288 Mbps,36864 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,235 Mbps,30105 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,282 Mbps,36147 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,229 Mbps,29388 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,47 Mbps,6036 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,45 Mbps,5876 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,214 Mbps,27443 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,87 ms,305 Mbps,39116 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,44 Mbps,5745 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,107 Mbps,13721 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,97 ms,41 Mbps,5356 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,119 ms,176 Mbps,22630 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,259 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,226 ms,118 Mbps,15155 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,136 Mbps,17408 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,210 ms,80 Mbps,10240 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,215 ms,79 Mbps,10137 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,237 ms,37 Mbps,4739 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:44,KR,Seoul,隧道,192 ms,35 Mbps,4488 kB/s
150.230.63.93,443,150.230.63.93,JP,21 Mbps,2764 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,222 ms,81 Mbps,10444 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,37 Mbps,4806 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,238 ms,27 Mbps,3521 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,234 ms,12 Mbps,1569 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,236 ms,71 Mbps,9115 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,41 Mbps,5319 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,224 ms,65 Mbps,8322 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,183 ms,15 Mbps,1926 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,294 ms,30 Mbps,3932 kB/s
158.180.74.63,443,2602:ffe4:407:21d9:0:1ad7:51d1:c941,SG,Singapore,隧道,257 ms,49 Mbps,6280 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,225 ms,51 Mbps,6557 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,16 Mbps,2174 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,234 ms,1 Mbps,236 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,306 ms,0 Mbps,16 kB/s
