中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,388 Mbps,49766 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2072 Mbps,265216 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,652 Mbps,83456 kB/s
192.9.138.241,443,192.9.138.241,2072 Mbps,265216 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,700 Mbps,89600 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,6 ms,2 Mbps,283 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,97 ms,312 Mbps,39936 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,26 ms,888 Mbps,113664 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,50 ms,45 Mbps,5763 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,49 ms,880 Mbps,112640 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,35 ms,848 Mbps,108544 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,236 Mbps,30310 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,62 Mbps,8009 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,129 ms,43 Mbps,5576 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,25 ms,54 Mbps,7039 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,327 Mbps,41881 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,108 Mbps,13824 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,172 Mbps,22118 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,144 ms,120 Mbps,15360 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,136 Mbps,17510 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,83 ms,7 Mbps,925 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,63 Mbps,8093 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,462 kB/s
140.238.6.130,443,107.151.176.202,US,Los Angeles,隧道,144 ms,128 Mbps,16384 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,139 Mbps,17817 kB/s
132.226.228.204,443,2607:a400:a:6c:0:e85:f1c1:ab3e,US,Los Angeles,隧道,143 ms,126 Mbps,16179 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,157 ms,42 Mbps,5459 kB/s
130.162.144.191,443,2a09:bac5:4756:155::22:136,KR,Seoul,隧道,134 ms,36 Mbps,4621 kB/s
130.61.23.77,443,130.61.23.77,83 Mbps,10649 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,38 Mbps,4924 kB/s
143.47.177.139,443,2a0b:21c0:1007:c7:0:173d:d49a:477e,DE,Frankfurt,隧道,182 ms,96 Mbps,12288 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,169 ms,84 Mbps,10752 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,129 ms,124 Mbps,15974 kB/s
129.146.46.164,443,129.146.46.164,US,209 Mbps,26828 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,120 Mbps,15360 kB/s
141.144.206.183,443,2a0b:21c0:100a:1b5:0:87ee:5e65:5fc8,DE,Frankfurt,隧道,157 ms,109 Mbps,14028 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,253 ms,43 Mbps,5541 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,128 ms,149 Mbps,19148 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,168 ms,37 Mbps,4814 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,160 ms,47 Mbps,6021 kB/s
64.110.66.155,443,2607:a400:a:16b:0:ca42:91aa:be8f,US,Los Angeles,隧道,141 ms,131 Mbps,16793 kB/s
130.162.132.49,443,107.151.176.202,US,Los Angeles,隧道,148 ms,120 Mbps,15462 kB/s
8.212.169.2,443,8.212.169.2,PH,Cebu,中转,192 ms,74 Mbps,9554 kB/s
193.123.33.235,443,163.123.193.5,DE,Frankfurt,隧道,158 ms,109 Mbps,14028 kB/s
146.56.135.88,443,2607:a400:a:6b:0:c04f:f82e:ea8b,US,Los Angeles,隧道,172 ms,97 Mbps,12492 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,256 ms,112 Mbps,14336 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,167 ms,132 Mbps,16896 kB/s
130.162.61.88,443,98.98.166.194,US,Frankfurt,隧道,152 ms,109 Mbps,14028 kB/s
131.186.21.128,443,107.151.176.66,US,Los Angeles,隧道,169 ms,94 Mbps,12083 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,158 ms,106 Mbps,13619 kB/s
146.56.138.221,443,2607:a400:a:16b:0:fe6c:1a69:343c,US,Los Angeles,隧道,165 ms,93 Mbps,11980 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,165 ms,39 Mbps,5007 kB/s
130.162.143.213,443,2607:a400:a:6b:0:ce7f:2d73:fd62,US,Los Angeles,隧道,158 ms,117 Mbps,15052 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,225 ms,38 Mbps,4886 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,156 ms,35 Mbps,4543 kB/s
138.2.175.160,443,2a0b:21c0:1007:1ca:0:8b13:31b9:a65b,DE,Frankfurt,隧道,159 ms,114 Mbps,14643 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,44 Mbps,5724 kB/s
64.110.64.76,443,2607:a400:a:16b:0:c645:fc3a:3cb4,US,Los Angeles,隧道,147 ms,132 Mbps,16896 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,151 ms,115 Mbps,14745 kB/s
130.162.155.169,443,2607:a400:a:6c:0:85c8:b8c6:7726,US,Los Angeles,隧道,162 ms,105 Mbps,13516 kB/s
146.56.171.229,443,2607:a400:a:6c:0:4087:4abe:b4ee,US,Los Angeles,隧道,276 ms,106 Mbps,13619 kB/s
