中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,620 Mbps,79462 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,2 ms,753 Mbps,96460 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,273 Mbps,35020 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,324 Mbps,41472 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,84 ms,421 Mbps,53964 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,60 ms,45 Mbps,5804 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,11 ms,55 Mbps,7141 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,326 Mbps,41779 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,490 Mbps,62771 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,104 Mbps,13312 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,4 ms,37 Mbps,4792 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,86 ms,230 Mbps,29491 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,109 ms,312 Mbps,40038 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,217 Mbps,27852 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,147 ms,105 Mbps,13516 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,253 Mbps,32460 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:85,US,Los Angeles,隧道,78 ms,75 Mbps,9700 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,118 ms,344 Mbps,44032 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,99 ms,251 Mbps,32153 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,242 Mbps,31027 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,83 ms,423 Mbps,54169 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,123 Mbps,15769 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,1 Mbps,145 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,82 ms,300 Mbps,38502 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,92 ms,204 Mbps,26214 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,77 ms,270 Mbps,34611 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,49 Mbps,6376 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,98 ms,28 Mbps,3642 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,287 Mbps,36761 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,92 ms,48 Mbps,6228 kB/s
168.138.149.17,443,168.138.149.17,BR,S
