中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,312 Mbps,39936 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,36 ms,109 Mbps,14028 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1496 Mbps,191488 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,25 ms,856 Mbps,109568 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,402 Mbps,51507 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,11 ms,1720 Mbps,220160 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,2112 Mbps,270336 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,28 ms,702 Mbps,89907 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,40 ms,800 Mbps,102400 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,662 Mbps,84787 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,7 ms,750 Mbps,96051 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,11 ms,1632 Mbps,208896 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,40 ms,531 Mbps,67993 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,81 ms,171 Mbps,21913 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,32 ms,692 Mbps,88678 kB/s
150.136.241.40,443,150.136.241.40,,colo.txt:Ashburn,中转,0 ms,312 Mbps,40038 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,69 ms,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,354 Mbps,45363 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,153 ms,41 Mbps,5280 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,197 Mbps,25292 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,372 Mbps,47616 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,69 ms,1880 Mbps,240640 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,97 ms,95 Mbps,12185 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,71 ms,18 Mbps,2365 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,41 Mbps,5312 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,77 Mbps,9957 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,124 Mbps,15974 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,154 ms,77 Mbps,9878 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,172 ms,66 Mbps,8520 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,104 Mbps,13414 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,98 Mbps,12595 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,152 ms,116 Mbps,14848 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,78 Mbps,10035 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,153 ms,118 Mbps,15155 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,120 Mbps,15360 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,78 ms,46 Mbps,5894 kB/s
8.222.193.65,443,8.222.193.65,,colo.txt:Singapore,中转,0 ms,87 Mbps,11161 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,170 ms,87 Mbps,11161 kB/s
8.222.226.92,443,8.222.226.92,SG,Singapore,中转,175 ms,75 Mbps,9609 kB/s
45.77.130.245,443,45.77.130.245,JP,Tokyo,中转,108 ms,184 Mbps,23654 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,156 ms,116 Mbps,14848 kB/s
