中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,256 Mbps,32768 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,480 Mbps,61440 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,257 Mbps,32972 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,262 Mbps,33587 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,261 Mbps,33484 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,6 ms,133 Mbps,17100 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,93 ms,188 Mbps,24166 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,256 Mbps,32870 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,530 Mbps,67891 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,27 Mbps,3523 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,35 ms,44 Mbps,5710 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,90 ms,640 Mbps,82022 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,210 Mbps,26931 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,32 Mbps,4178 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,66 ms,341 Mbps,43724 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,336 Mbps,43008 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,18 ms,53 Mbps,6872 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,36 ms,522 Mbps,66867 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,235 Mbps,30105 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,43 Mbps,5622 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,62 ms,328 Mbps,41984 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,353 Mbps,45260 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,289 Mbps,37068 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,51 ms,31 Mbps,4095 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,60 ms,336 Mbps,43008 kB/s
192.9.140.43,443,192.9.140.43,US,San Jose,中转,72 ms,40 Mbps,5120 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,19 Mbps,2443 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,77 ms,108 Mbps,13926 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,93 ms,42 Mbps,5414 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,72 ms,293 Mbps,37580 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,73 ms,269 Mbps,34508 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,264 Mbps,33792 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,207 Mbps,26521 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,109 ms,41 Mbps,5365 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,124 ms,308 Mbps,39424 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,105 ms,88 Mbps,11366 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,93 ms,232 Mbps,29696 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,67 ms,74 Mbps,9496 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,134 ms,214 Mbps,27443 kB/s
152.67.44.30,443,152.67.44.30,BR,S
